Item,Location Name,County,Address,City ,Phone,Details ,Website,
Drywall,Richard S. Burns and Co. Inc.,Philadelphia , 4400 Rising Sun Ave,Philadelphia,215-324-6377,"Concrete (Rebar OK), Brick, Block, and Wallboard ",http://BURNSCOMPANY.NET/
Drywall,Winzinger Recycling,Philadelphia , Delaware & Allegheny Ave,Philadelphia, 215-425-4422,"Clean and Spearated Concrete, Asphalt, Brick, and Cinder Block ",www.winzinger.com
Electronic Equiptment,SANITATION CONVENIENCE CENTER-  Port Richmond,Philadelphia ,3901 Delaware Ave.�,Philadelphia,215-685-1358,,http://www.philadelphiastreets.com/sanitation/residential/sanitation-convenience-centers
Electronic Equiptment,SANITATION CONVENIENCE CENTER- WestPhiladelphia,Philadelphia ,5100 Grays Ave.,Philadelphia,215-685-2600,,http://www.philadelphiastreets.com/sanitation/residential/sanitation-convenience-centers
Electronic Equiptment,SANITATION CONVENIENCE CENTER- Strawberry Mansion,Philadelphia ,2601 W. Glenwood Ave.�,Philadelphia,215-685-3981,,http://www.philadelphiastreets.com/sanitation/residential/sanitation-convenience-centers
Electronic Equiptment,SANITATION CONVENIENCE CENTER- SouthwestPhiladelphia,Philadelphia ,"3033 S. 63rd St., near Passyunk Ave.�",Philadelphia,215-685-4290,,http://www.philadelphiastreets.com/sanitation/residential/sanitation-convenience-centers
Electronic Equiptment,SANITATION CONVENIENCE CENTER- NorthwestPhiladelphia,Philadelphia ,"300 block Domino Lane, near Umbria St.",Philadelphia,215-685-2502,,http://www.philadelphiastreets.com/sanitation/residential/sanitation-convenience-centers
Electronic Equiptment,SANITATION CONVENIENCE CENTER- NortheastPhiladelphia,Philadelphia ,State Rd. & Ashburner St.�,Philadelphia,215-685-8072,,http://www.philadelphiastreets.com/sanitation/residential/sanitation-convenience-centers
Fire Extinguishers,SANITATION CONVENIENCE CENTER-  Port Richmond,Philadelphia ,3901 Delaware Ave.�,Philadelphia,215-685-1358,,http://www.philadelphiastreets.com/sanitation/residential/sanitation-convenience-centers
Fire Extinguishers,SANITATION CONVENIENCE CENTER- WestPhiladelphia,Philadelphia ,5100 Grays Ave.,Philadelphia,215-685-2600,,http://www.philadelphiastreets.com/sanitation/residential/sanitation-convenience-centers
Fire Extinguishers,SANITATION CONVENIENCE CENTER- Strawberry Mansion,Philadelphia ,2601 W. Glenwood Ave.�,Philadelphia,215-685-3981,,http://www.philadelphiastreets.com/sanitation/residential/sanitation-convenience-centers
Fire Extinguishers,SANITATION CONVENIENCE CENTER- SouthwestPhiladelphia,Philadelphia ,"3033 S. 63rd St., near Passyunk Ave.�",Philadelphia,215-685-4290,,http://www.philadelphiastreets.com/sanitation/residential/sanitation-convenience-centers
Fire Extinguishers,SANITATION CONVENIENCE CENTER- NorthwestPhiladelphia,Philadelphia ,"300 block Domino Lane, near Umbria St.",Philadelphia,215-685-2502,,http://www.philadelphiastreets.com/sanitation/residential/sanitation-convenience-centers
Fire Extinguishers,SANITATION CONVENIENCE CENTER- NortheastPhiladelphia,Philadelphia ,State Rd. & Ashburner St.�,Philadelphia,215-685-8072,,http://www.philadelphiastreets.com/sanitation/residential/sanitation-convenience-centers
Flares,SANITATION CONVENIENCE CENTER-  Port Richmond,Philadelphia ,3901 Delaware Ave.�,Philadelphia,215-685-1358,,http://www.philadelphiastreets.com/sanitation/residential/sanitation-convenience-centers
Flares,SANITATION CONVENIENCE CENTER- WestPhiladelphia,Philadelphia ,5100 Grays Ave.,Philadelphia,215-685-2600,,http://www.philadelphiastreets.com/sanitation/residential/sanitation-convenience-centers
Flares,SANITATION CONVENIENCE CENTER- Strawberry Mansion,Philadelphia ,2601 W. Glenwood Ave.�,Philadelphia,215-685-3981,,http://www.philadelphiastreets.com/sanitation/residential/sanitation-convenience-centers
Flares,SANITATION CONVENIENCE CENTER- SouthwestPhiladelphia,Philadelphia ,"3033 S. 63rd St., near Passyunk Ave.�",Philadelphia,215-685-4290,,http://www.philadelphiastreets.com/sanitation/residential/sanitation-convenience-centers
Flares,SANITATION CONVENIENCE CENTER- NorthwestPhiladelphia,Philadelphia ,"300 block Domino Lane, near Umbria St.",Philadelphia,215-685-2502,,http://www.philadelphiastreets.com/sanitation/residential/sanitation-convenience-centers
Flares,SANITATION CONVENIENCE CENTER- NortheastPhiladelphia,Philadelphia ,State Rd. & Ashburner St.�,Philadelphia,215-685-8072,,http://www.philadelphiastreets.com/sanitation/residential/sanitation-convenience-centers
Fluorescent Lights,City ofPhiladelphia Streets Department,Philadelphia ,"730 Municipal Services Building
1401 John F. Kennedy Boulevard",Philadelphia,215-686-5560,"The Counties of Bucks, Chester, Delaware, Montgomery andPhiladelphia have partnered together to host HHW events. Residents of each County can attend any of the events hosted in the region.",http://www.philadelphiastreets.com/hazardous-waste/
Foam,American Box & Recycling Co.,Philadelphia , 3900 N 10th St,Philadelphia,215-599-2350,"Plastic Drums, HDPE, LDPE, PET, Plastic Films, Plastic Buckets, Polycarbonite, High-Impact Polyethylene ",www.amboxco.com
Foam,Balaur Recycling Co.,Philadelphia , 3800 Jasper St,Philadelphia,215-279-8923,"HDPE, PET, Plastic Films, PP, PS ",http://www.balaur-recycling.com
Foam,East Coast Recycling,Philadelphia , 3301 Tulip St,Philadelphia,215-634-2030,Acrylic from Signs (Large Volumes Only) ,
Foam,Memphis Plastic Pipe,Philadelphia , 1508 N 5th St,Philadelphia,215-236-4024,PVC,
Foam,Nationwide Recyclers,Philadelphia , 1 Crown Way ,Philadelphia,215-698-5138,"HDPE, LDPE, PET",
Foam,"Newman and Company, Inc.",Philadelphia , 6101 Tacony St,Philadelphia,215-333-8700,"HDPE, PET ",www.newmanpaperboard.com
Foam,Philadelphia Recycling Company,Philadelphia , 3022 N 16th St,Philadelphia,215-990-4350,"HDPE, LDPE, PET, PVC, Plastic Films",www.philadelphiarecyclingcompany.com
Foam,Philadelphia Transcyclery Co.,Philadelphia , 2209 S 58th St,Philadelphia,215-739-1175,"HDPE, PET",www.republicservices.com
Foam,ReCommunityPhiladelphia,Philadelphia , 2904 Ellsworth St,Philadelphia,215-462-7372,"HDPE, PET, PP, PS, PVC, Plastic #7 Bottles ",www.recommunity.com
Foam,Save Some Green,Philadelphia , 2410 Rhawn St,Philadelphia,215-454-2258,"LDPE, PP, PS, PVC, Plastic Films, Plastic #7 (Small Quanities Only) ",www.savesomegreen.us
Foam,United States Recycling Inc.,Philadelphia , 6101 Tacony St,Philadelphia,215-338-5050,"Plastic Drums, HDPE, PET, Plastic Films, Polycarbonate, Rigid Plastics, PP, PVC ",www.unitedstatesrecycling.com
Foam,Vinylux,Philadelphia , 475 Cosgrove St,Philadelphia,1-888-852-0294,Vinyl Records ,www.vinylux.net
Foam,Waste ManagementPhiladelphia Recovery Facility,Philadelphia , 5201 Bleigh Ave,Philadelphia,215-708-9423,"HDPE, LDPE, PET, Plastic Films, Mixed Plastic Bottles/Containers, Rigid Plastic Containers, PP, PS, PVC ",www.wm.com
Foam,WestRock,Philadelphia , 5000 Flat Rock Rd,Philadelphia,215-254-1455,"HDPE, PET",WWW.WESTROCK.COM
Foam,William H. Cooper's Sons Inc.,Philadelphia , 3900 G St,Philadelphia,215-425-1992,Plastic Drums ,
Freon,City ofPhiladelphia Streets Department,Philadelphia ,"730 Municipal Services Building
1401 John F. Kennedy Boulevard",Philadelphia,215-686-5560,"The Counties of Bucks, Chester, Delaware, Montgomery andPhiladelphia have partnered together to host HHW events. Residents of each County can attend any of the events hosted in the region.",http://www.philadelphiastreets.com/hazardous-waste/
Fuels/Solvents,City ofPhiladelphia Streets Department,Philadelphia ,"730 Municipal Services Building
1401 John F. Kennedy Boulevard",Philadelphia,215-686-5560,"The Counties of Bucks, Chester, Delaware, Montgomery andPhiladelphia have partnered together to host HHW events. Residents of each County can attend any of the events hosted in the region.",http://www.philadelphiastreets.com/hazardous-waste/
Glass,Balaur Recycling Co.,Philadelphia , 3800 Jasper St,Philadelphia,215-279-8923,"Brown, Clear, Green, and Mixed",http://www.balaur-recycling.com
Glass,Philadelphia Transcyclery Co.,Philadelphia , 2209 S 58th St,Philadelphia,215-739-1175,"Brown, Clear, and Green ",www.republicservices.com
Glass,ReCommunityPhiladelphia,Philadelphia , 2904 Ellsworth St,Philadelphia,215-462-7372,"Brown, Clear, Green, and Mixed",www.recommunity.com
Glass,United States Recycling Inc.,Philadelphia , 6101 Tacony St,Philadelphia,215-338-5050,Clear ,www.unitedstatesrecycling.com
Glass,Waste ManagementPhiladelphia Recovery Facility,Philadelphia , 5201 Bleigh Ave,Philadelphia,215-708-9423,"Brown, Clear, and Green ",www.wm.com
Glass,WestRock,Philadelphia , 5000 Flat Rock Rd,Philadelphia,215-254-1455,"Brown, Clear, and Green ",WWW.WESTROCK.COM
Grocery Bags,Local Grocery Store ,,,,,Plastic bag recycling bins located within local grocery stores ,
Hazardous Waste,City ofPhiladelphia Streets Department,Philadelphia ,"730 Municipal Services Building
1401 John F. Kennedy Boulevard",Philadelphia,215-686-5560,"The Counties of Bucks, Chester, Delaware, Montgomery andPhiladelphia have partnered together to host HHW events. Residents of each County can attend any of the events hosted in the region.",http://www.philadelphiastreets.com/hazardous-waste/
Helium Tanks,M Dunn Recycling,Philadelphia , 3611 Welsh Rd,Philadelphia,215-624-2420,"Aluminum Scrap, Non-Ferrous Metal, Stainless Steel ",www.dunnrecyclingpa.com
Helium Tanks,ABSCO Inc.,Philadelphia , 919 E Cayuga St,Philadelphia,215-533-4949,"Ferrous Metal, Non-Ferrous Metal ",www.abscorecycling.com
Helium Tanks,All Met Recycling,Philadelphia , 2200 Adams Ave,Philadelphia,215-537-5904,"Aluminum Scrap, Non-Ferrous Metal, Lead, Stainless Steel ",www.all-metrecycling.com
Helium Tanks,Allegheny Iron & Metal Co. Inc.,Philadelphia , 2200 E Adams Ave,Philadelphia,215-743-7760,"Aluminum Scrap, Ferrous Metal, Non-Ferrous Metal, Stainless Steel ",WWW.ALLEGHENYIRON.COM
Helium Tanks,American Box & Recycling Co.,Philadelphia , 3900 N 10th St,Philadelphia,215-599-2350,Steel Drums ,www.amboxco.com
Helium Tanks,"American Disposal Systems, Inc.",Philadelphia , 4575 Torresdale Ave,Philadelphia,215-289-8100,"Aluminum Scrap, Ferrous Metal, Lead, Non-Ferrous Metal, Stainless Steel ",WWW.AMERICANDISPOSALSYSTEMS.COM
Helium Tanks,Balaur Recycling Co.,Philadelphia , 3800 Jasper St,Philadelphia,215-279-8923,"Aluminum Scrap, Ferrous Metal, Non-Ferrous Metal ",http://www.balaur-recycling.com
Helium Tanks,Charles Piacentino Scrap Metals,Philadelphia , 2351 S Swanson St,Philadelphia,215-389-4434,"Aluminum Scrap, Ferrous Metal, Non-Ferrous Metal ",
Helium Tanks,"David Geppert Recycling, Inc.",Philadelphia , 4000 Pulaski Ave,Philadelphia,215-842-0122,"Aluminum Scrap, Lead, Copper, Brass, Stainless Steel ",WWW.GEPPERTRECYCLING.COM
Helium Tanks,"Delco Metals, Inc.",Philadelphia , 3100 N 2nd St,Philadelphia,215-426-7508,"Aluminum Scrap, Ferrous Metal, Non-Ferrous Metal, Stainless Steel ",www.delcometals.net
Helium Tanks,East Coast Recycling,Philadelphia , 3301 Tulip St,Philadelphia,215-634-2030,"Aluminum Scrap, Ferrous Metal, Non-Ferrous Metal ",
Helium Tanks,Edward F. Sullivan & Sons,Philadelphia , 3361 Edgemont St,Philadelphia,215-423-4450,"Aluminum Scrap, Ferrous Metal, Lead, Non-Ferrous Metal, Stainless Steel ",
Helium Tanks,Glory Recycling,Philadelphia , 2034 W Allegheny Ave,Philadelphia,267-228-4458,"Aluminum Scrap, Ferrous Metal, Lead, Copper, Brass, Stainless Steel ",
Helium Tanks,"John D'Orazio and Sons, Inc.",Philadelphia , 2900 E Bridge St,Philadelphia,215-743-9440,"Ferrous Metal, Non-Ferrous Metal, Steel Cans ",www.johndorazioandsons.com
Helium Tanks,Lombardo Iron & Metal Inc.,Philadelphia , 4947 Lancaster Ave,Philadelphia,215-921-8142,"Ferrous Metal, Non-Ferrous Metal ",www.lombardometal.com
Helium Tanks,"Metallic Recovery Group, Inc.",Philadelphia , 300 W Hunting Park Ave,Philadelphia,215-324-2310,"Copper, Brass, Precious Metals ", www.MRGCopper.com
Helium Tanks,"Morris Iron & Steel Co., Inc.",Philadelphia , 7345 Milnor St,Philadelphia,215-624-6526,"Aluminum Scrap, Ferrous Metal, Non-Ferrous Metal, Stainless Steel, Steel Cans ",www.morrisironandsteel.com
Helium Tanks,"Morris Iron & Steel Co., Inc.",Philadelphia , 271 W Berks St,Philadelphia,267-239-0154,"Aluminum Scrap, Ferrous Metal, Non-Ferrous Metal, Stainless Steel, Steel Cans ",www.morrisironandsteel.com
Helium Tanks,NDV Recycling,Philadelphia , 3630 N 2nd St,Philadelphia,215-423-0690,"Aluminum Scrap, Ferrous Metal, Stainless Steel ",http://ndvrecycling.com
Helium Tanks,"Newman and Company, Inc.",Philadelphia , 6101 Tacony St,Philadelphia,215-333-8700,Ferrous Metal ,www.newmanpaperboard.com
Helium Tanks,Nicetown Salvage Co.,Philadelphia , 4027 Germantown Ave,Philadelphia,215-225-7822,"Aluminum Scrap, Lead, Copper, Brass, Nickel, Magnesium, Tin, High Temp Alloys, Specialty Metals, Stainless Steel ",
Helium Tanks,Nicholas Scrap Metal Inc.,Philadelphia , 3812 Old York Rd,Philadelphia,215-225-2121,"Aluminum Scrap, Ferrous Metal, Lead, Copper, Brass, Precious Metals, Catalytic Converters, Stainless Steel ",http://nicholasscrapmetal.com
Helium Tanks,"Northeast Metal Traders, Inc.",Philadelphia , 7345 Minor St,Philadelphia,215-624-7260,"Aluminum Scrap, Copper, Brass, and Nickel ",www.metaltrader.com
Helium Tanks,Pasco Incorporated,Philadelphia , 7250 Paschall Ave,Philadelphia,215-365-3433,"Aluminum Scrap, Ferrous Metal, Copper, Brass, Nickel, Magnesium, Precious and Specialty Metals, Stainless Steel ",www.pascometalrecycling.com
Helium Tanks,Penn Treaty Metals,Philadelphia , 1415 Frankford Ave,Philadelphia,215-365-3433,"Aluminum Scrap, Ferrous Metal, Lead, Brass, Copper, Stainless Steel ",www.penntreatyindustries.com
Helium Tanks,Philadelphia Recycling Company,Philadelphia , 3022 N 16th St,Philadelphia,215-990-4350,"Aluminum Scrap, Ferrous Metal, Lead, Non-Ferrous Metal, Stainless Steel ",www.philadelphiarecyclingcompany.com
Helium Tanks,Philadelphia Scrap Metal,Philadelphia , 2609 E Silver St,Philadelphia,215-739-1175,"Aluminum Scrap, Non-Ferrous Metal, Stainless Steel ",http://philadelphiascrapmetal.com
Helium Tanks,Philadelphia Transcyclery Co.,Philadelphia , 2209 S 58th St,Philadelphia,215-739-1175,"Aluminum Scrap, Steel Cans ",www.republicservices.com
Helium Tanks,ReCommunityPhiladelphia,Philadelphia , 2904 Ellsworth St,Philadelphia,215-462-7372,Steel Cans ,www.recommunity.com
Helium Tanks,Richard S. Burns and Co. Inc.,Philadelphia , 4400 Rising Sun Ave,Philadelphia,215-324-6377,"Aluminum Scrap, Ferrous Metal, Non-Ferrous Metal ",http://BURNSCOMPANY.NET/
Helium Tanks,Robert Krevitz Metal Co.,Philadelphia , 2117 E York St,Philadelphia,215-634-6990,"Ferrous Metal, Non-Ferrous Metal ",
Helium Tanks,"S.D. Richman Sons, Inc.",Philadelphia , 2435 Wheatsheaf Ln,Philadelphia,215-535-5100,"Aluminum Scrap, Ferrous Metal, Non-Ferrous Metal, Stainless Steel, Steel Cans ",www.sdrichmansons.com
Helium Tanks,SPC Corporation,Philadelphia , 2600 Penrose Ave,Philadelphia,215-952-1500,"Ferrous Metal, Non-Ferrous Metal ",www.camdeniron.com
Helium Tanks,Sullivan's Scrap Metals,Philadelphia , 2710 E Westmoreland St,Philadelphia,215-442-1504,"Aluminum Scrap, Ferrous Metal, Lead, Non-Ferrous Metal, Precious Metals, Stainless Steel ",www.sullivanscrap.com
Helium Tanks,TBS Industries Inc.,Philadelphia , 4211 Van Kirk St,Philadelphia,215-535-6500,"Copper, Precious Metals, Gold, Silver ",WWW.TBSINDUSTRIES.COM
Helium Tanks,Temple Enterprises,Philadelphia , 3065 E Ontario St,Philadelphia,215-427-2860,"Aluminum Scrap, Non-Ferrous Metal, Stainless Steel ",
Helium Tanks,Thalheimer Brothers Inc.,Philadelphia , 5550 Whitaker Ave,Philadelphia,215-537-5200,"Aluminum Scrap, Copper, Brass, Nickel, Cobalt, Titanium, High-Temp & Exotic Alloys",www.thalheimerbrothers.com
Helium Tanks,United Metal Traders Inc.,Philadelphia , 5240 Comly St,Philadelphia,215-288-6555,"Aluminum Scrap, Lead, Copper, Brass, Nickel, Zinc, Precious Metals, Rare Metals, Stainless Steel ",WWW.UNITEDMETALTRADERS.COM
Helium Tanks,United States Recycling Inc.,Philadelphia , 6101 Tacony St,Philadelphia,215-338-5050,"Ferrous Metal, Non-Ferrous Metal ",www.unitedstatesrecycling.com
Helium Tanks,"William G. Smith & Sons, Inc.",Philadelphia ,2348 & 2350 N 2nd St,Philadelphia,215-763-5528,"Aluminum Scrap, Ferrous Metal, Non-Ferrous Metal ",
Helium Tanks,William H. Cooper's Sons Inc.,Philadelphia , 3900 G St,Philadelphia,215-425-1992,Steel Drums ,
Humidifier,Allegheny Iron & Metal Co. Inc.,Philadelphia , 2200 E Adams Ave,Philadelphia,215-743-7760,White Goods,WWW.ALLEGHENYIRON.COM
Humidifier,Balaur Recycling Co.,Philadelphia , 3800 Jasper St,Philadelphia,215-279-8923,White Goods,http://www.balaur-recycling.com
Humidifier,Glory Recycling,Philadelphia , 2034 W Allegheny Ave,Philadelphia,267-228-4458,White Goods,
Humidifier,"Morris Iron & Steel Co., Inc.",Philadelphia , 7345 Milnor St,Philadelphia,215-624-6526,White Goods,www.morrisironandsteel.com
Humidifier,"Morris Iron & Steel Co., Inc.",Philadelphia , 271 W Berks St,Philadelphia,267-239-0154,White Goods,www.morrisironandsteel.com
Junk Mail,American Box & Recycling Co.,Philadelphia , 3900 N 10th St,Philadelphia,215-599-2350,Corrugated Containers (Baled),www.amboxco.com
Junk Mail,Balaur Recycling Co.,Philadelphia , 3800 Jasper St,Philadelphia,215-279-8923,"Corrugated Containers, Office Paper, Newspapers, White Ledger Paper",http://www.balaur-recycling.com
Junk Mail,"John D'Orazio and Sons, Inc.",Philadelphia , 2900 E Bridge St,Philadelphia,215-743-9440,"Corrugated Containers, Office Paper ",www.johndorazioandsons.com
Junk Mail,"Newman and Company, Inc.",Philadelphia , 6101 Tacony St,Philadelphia,215-333-8700,"Boxboard, Corrugated Containers, Office Paper, Newspapers, White Ledger Paper ",www.newmanpaperboard.com
Junk Mail,Philadelphia Recycling Company,Philadelphia , 3022 N 16th St,Philadelphia,215-990-4350,"Corrugated Containers, Newspapers, Office Papers",www.philadelphiarecyclingcompany.com
Junk Mail,Philadelphia Transcyclery Co.,Philadelphia , 2209 S 58th St,Philadelphia,215-739-1175,Corrugated Containers ,www.republicservices.com
Junk Mail,Pinto Brothers Recycling Inc.,Philadelphia , 2408 Ellsworth St,Philadelphia,215-545-3939,"Corrugated Containers, White Ledger Paper, Magazines",
Junk Mail,ReCommunityPhiladelphia,Philadelphia , 2904 Ellsworth St,Philadelphia,215-462-7372,"Boxboard, Corrugated Containers, Juice Boxes, Magazines, Junk Mail, Books, Newspapers, Office Papers",www.recommunity.com
Junk Mail,Revolution Recovery LLC,Philadelphia , 7333 Milnor St,Philadelphia, Golen 215-333-6505,Clean Cardboard from Construction Projects ,www.revolutionrecovery.com
Junk Mail,Richard S. Burns and Co. Inc.,Philadelphia , 4400 Rising Sun Ave,Philadelphia,215-324-6377,Corrugated Containers ,http://BURNSCOMPANY.NET/
Junk Mail,United States Recycling Inc.,Philadelphia , 6101 Tacony St,Philadelphia,215-338-5050,"Magazines, Office Papers, Newspapers, Chipboard, Hardbound Books, Phone Books, White Ledger Paper ",www.unitedstatesrecycling.com
Junk Mail,Waste ManagementPhiladelphia Recovery Facility,Philadelphia , 5201 Bleigh Ave,Philadelphia,215-708-9423,"Brown Bags/Sacks, Corrugated Containers, Juice Boxes, Office Paper, Newspaper, Junk Mail, Phone Books, Poly-Coated Cartons ",www.wm.com
Junk Mail,WestRock,Philadelphia , 5000 Flat Rock Rd,Philadelphia,215-254-1455,"Corrugated Containers, Office Paper, Newspapers ",WWW.WESTROCK.COM
Junk Mail,"William G. Smith & Sons, Inc.",Philadelphia ,2348 & 2350 N 2nd St,Philadelphia,215-763-5528,"Newspapers, White Ledger Paper ",
Junk Mail,William H. Cooper's Sons Inc.,Philadelphia , 3900 G St,Philadelphia,215-425-1992,Fiber Drums ,
Kerosene,City ofPhiladelphia Streets Department,Philadelphia ,"730 Municipal Services Building
1401 John F. Kennedy Boulevard",Philadelphia,215-686-5560,"The Counties of Bucks, Chester, Delaware, Montgomery andPhiladelphia have partnered together to host HHW events. Residents of each County can attend any of the events hosted in the region.",http://www.philadelphiastreets.com/hazardous-waste/
Light Bulbs,City ofPhiladelphia Streets Department,Philadelphia ,"730 Municipal Services Building
1401 John F. Kennedy Boulevard",Philadelphia,215-686-5560,"The Counties of Bucks, Chester, Delaware, Montgomery andPhiladelphia have partnered together to host HHW events. Residents of each County can attend any of the events hosted in the region.",http://www.philadelphiastreets.com/hazardous-waste/
Mercury,City ofPhiladelphia Streets Department,Philadelphia ,"730 Municipal Services Building
1401 John F. Kennedy Boulevard",Philadelphia,215-686-5560,"The Counties of Bucks, Chester, Delaware, Montgomery andPhiladelphia have partnered together to host HHW events. Residents of each County can attend any of the events hosted in the region.",http://www.philadelphiastreets.com/hazardous-waste/
Microwaves,Allegheny Iron & Metal Co. Inc.,Philadelphia , 2200 E Adams Ave,Philadelphia,215-743-7760,White Goods,WWW.ALLEGHENYIRON.COM
Microwaves,Balaur Recycling Co.,Philadelphia , 3800 Jasper St,Philadelphia,215-279-8923,White Goods,http://www.balaur-recycling.com
Microwaves,Glory Recycling,Philadelphia , 2034 W Allegheny Ave,Philadelphia,267-228-4458,White Goods,
Microwaves,"Morris Iron & Steel Co., Inc.",Philadelphia , 7345 Milnor St,Philadelphia,215-624-6526,White Goods,www.morrisironandsteel.com
Microwaves,"Morris Iron & Steel Co., Inc.",Philadelphia , 271 W Berks St,Philadelphia,267-239-0154,White Goods,www.morrisironandsteel.com
Microwaves,"S.D. Richman Sons, Inc.",Philadelphia , 2435 Wheatsheaf Ln,Philadelphia,215-535-5100,White Goods,www.sdrichmansons.com
Milk Cartons & Drink Boxes,American Box & Recycling Co.,Philadelphia , 3900 N 10th St,Philadelphia,215-599-2350,Corrugated Containers (Baled),www.amboxco.com
Milk Cartons & Drink Boxes,Balaur Recycling Co.,Philadelphia , 3800 Jasper St,Philadelphia,215-279-8923,"Corrugated Containers, Office Paper, Newspapers, White Ledger Paper",http://www.balaur-recycling.com
Milk Cartons & Drink Boxes,"John D'Orazio and Sons, Inc.",Philadelphia , 2900 E Bridge St,Philadelphia,215-743-9440,"Corrugated Containers, Office Paper ",www.johndorazioandsons.com
Milk Cartons & Drink Boxes,"Newman and Company, Inc.",Philadelphia , 6101 Tacony St,Philadelphia,215-333-8700,"Boxboard, Corrugated Containers, Office Paper, Newspapers, White Ledger Paper ",www.newmanpaperboard.com
Milk Cartons & Drink Boxes,Philadelphia Recycling Company,Philadelphia , 3022 N 16th St,Philadelphia,215-990-4350,"Corrugated Containers, Newspapers, Office Papers",www.philadelphiarecyclingcompany.com
Milk Cartons & Drink Boxes,Philadelphia Transcyclery Co.,Philadelphia , 2209 S 58th St,Philadelphia,215-739-1175,Corrugated Containers ,www.republicservices.com
Milk Cartons & Drink Boxes,Pinto Brothers Recycling Inc.,Philadelphia , 2408 Ellsworth St,Philadelphia,215-545-3939,"Corrugated Containers, White Ledger Paper, Magazines",
Milk Cartons & Drink Boxes,ReCommunityPhiladelphia,Philadelphia , 2904 Ellsworth St,Philadelphia,215-462-7372,"Boxboard, Corrugated Containers, Juice Boxes, Magazines, Junk Mail, Books, Newspapers, Office Papers",www.recommunity.com
Milk Cartons & Drink Boxes,Revolution Recovery LLC,Philadelphia , 7333 Milnor St,Philadelphia, Golen 215-333-6505,Clean Cardboard from Construction Projects ,www.revolutionrecovery.com
Milk Cartons & Drink Boxes,Richard S. Burns and Co. Inc.,Philadelphia , 4400 Rising Sun Ave,Philadelphia,215-324-6377,Corrugated Containers ,http://BURNSCOMPANY.NET/
Milk Cartons & Drink Boxes,United States Recycling Inc.,Philadelphia , 6101 Tacony St,Philadelphia,215-338-5050,"Magazines, Office Papers, Newspapers, Chipboard, Hardbound Books, Phone Books, White Ledger Paper ",www.unitedstatesrecycling.com
Milk Cartons & Drink Boxes,Waste ManagementPhiladelphia Recovery Facility,Philadelphia , 5201 Bleigh Ave,Philadelphia,215-708-9423,"Brown Bags/Sacks, Corrugated Containers, Juice Boxes, Office Paper, Newspaper, Junk Mail, Phone Books, Poly-Coated Cartons ",www.wm.com
Milk Cartons & Drink Boxes,WestRock,Philadelphia , 5000 Flat Rock Rd,Philadelphia,215-254-1455,"Corrugated Containers, Office Paper, Newspapers ",WWW.WESTROCK.COM
Milk Cartons & Drink Boxes,"William G. Smith & Sons, Inc.",Philadelphia ,2348 & 2350 N 2nd St,Philadelphia,215-763-5528,"Newspapers, White Ledger Paper ",
Milk Cartons & Drink Boxes,William H. Cooper's Sons Inc.,Philadelphia , 3900 G St,Philadelphia,215-425-1992,Fiber Drums ,
Motor Oil,"Check Local Mechanic Shops, Auto Zone, Pep Boys, (Check DEP Site for Collection Events, PRC Events)",Philadelphia ,,,,"For Large Quantities, Check Safety Kleen Site for Nearby Locations--->",Find Safety Kleen Near Me
Needles,,Philadelphia ,,,,"Residents should store used syringes in a hard plastic soda bottle or coffee can. Once full, it should be wrapped tightly in newspaper, tied, and then placed in the residential trash container. Write sharps on the container, and dispose with regular waste.",
Oil,"Check Local Mechanic Shops, Auto Zone, Pep Boys, (Check DEP Site for Collection Events, PRC Events)",Philadelphia ,,,,"For Large Quantities, Check Safety Kleen Site for Nearby Locations--->",Find Safety Kleen Near Me
Packaging Peanuts,American Box & Recycling Co.,Philadelphia , 3900 N 10th St,Philadelphia,215-599-2350,"Plastic Drums, HDPE, LDPE, PET, Plastic Films, Plastic Buckets, Polycarbonite, High-Impact Polyethylene ",www.amboxco.com
Packaging Peanuts,Balaur Recycling Co.,Philadelphia , 3800 Jasper St,Philadelphia,215-279-8923,"HDPE, PET, Plastic Films, PP, PS ",http://www.balaur-recycling.com
Packaging Peanuts,East Coast Recycling,Philadelphia , 3301 Tulip St,Philadelphia,215-634-2030,Acrylic from Signs (Large Volumes Only) ,
Packaging Peanuts,Memphis Plastic Pipe,Philadelphia , 1508 N 5th St,Philadelphia,215-236-4024,PVC,
Packaging Peanuts,Nationwide Recyclers,Philadelphia , 1 Crown Way ,Philadelphia,215-698-5138,"HDPE, LDPE, PET",
Packaging Peanuts,"Newman and Company, Inc.",Philadelphia , 6101 Tacony St,Philadelphia,215-333-8700,"HDPE, PET ",www.newmanpaperboard.com
Packaging Peanuts,Philadelphia Recycling Company,Philadelphia , 3022 N 16th St,Philadelphia,215-990-4350,"HDPE, LDPE, PET, PVC, Plastic Films",www.philadelphiarecyclingcompany.com
Packaging Peanuts,Philadelphia Transcyclery Co.,Philadelphia , 2209 S 58th St,Philadelphia,215-739-1175,"HDPE, PET",www.republicservices.com
Packaging Peanuts,ReCommunityPhiladelphia,Philadelphia , 2904 Ellsworth St,Philadelphia,215-462-7372,"HDPE, PET, PP, PS, PVC, Plastic #7 Bottles ",www.recommunity.com
Packaging Peanuts,Save Some Green,Philadelphia , 2410 Rhawn St,Philadelphia,215-454-2258,"LDPE, PP, PS, PVC, Plastic Films, Plastic #7 (Small Quanities Only) ",www.savesomegreen.us
